Date,Adj Close
12/4/2015,60.30745375
12/7/2015,48.50550104
12/8/2015,36.64712536
12/9/2015,25.77647751
12/10/2015,35.25937974
12/11/2015,14.43446598
12/14/2015,30.23482896
12/15/2015,55.80045252
12/16/2015,75.08727602
12/17/2015,44.38738693
12/18/2015,26.01617408
12/21/2015,42.30438536
12/22/2015,57.77152576
12/23/2015,72.82128828
12/24/2015,67.92228574
12/28/2015,59.60744454
12/29/2015,78.23229638
12/30/2015,53.4283349
12/31/2015,32.06039072
1/4/2016,17.51967355
1/5/2016,23.71172196
1/6/2016,12.87852037
1/7/2016,5.63122916
1/8/2016,4.089699876
1/11/2016,7.478674566
1/12/2016,35.40679338
1/13/2016,14.68585404
1/14/2016,45.43085296
1/15/2016,26.43744124
1/19/2016,29.13410595
1/20/2016,19.04096734
1/21/2016,33.87051344
1/22/2016,67.13008983
1/25/2016,42.83195127
1/26/2016,61.44073515
1/27/2016,44.04965446
1/28/2016,53.41373471
1/29/2016,78.64000626
2/1/2016,77.68134075
2/2/2016,40.64731646
2/3/2016,51.88623721
2/4/2016,55.23261982
2/5/2016,24.3395793
2/8/2016,15.38977544
2/9/2016,15.57383133
2/10/2016,14.8010602
2/11/2016,6.978189407
2/12/2016,58.47591338
2/16/2016,75.48528163
2/17/2016,84.72317707
2/18/2016,74.05577058
2/19/2016,72.49604085
2/22/2016,86.08029429
2/23/2016,51.99421459
2/24/2016,60.40704371
2/25/2016,76.69591613
2/26/2016,68.55961655
2/29/2016,44.48891798
3/1/2016,78.36780868
3/2/2016,81.65319528
3/3/2016,84.70652945
3/4/2016,87.34021795
3/7/2016,88.09701742
3/8/2016,39.55123112
3/9/2016,55.87300332
3/10/2016,58.61004723
3/11/2016,85.59016277
3/14/2016,79.32715627
3/15/2016,69.62732267
3/16/2016,81.59567682
3/17/2016,88.85725128
3/18/2016,91.8591186
3/21/2016,92.89972262
3/22/2016,86.60109965
3/23/2016,38.52224241
3/24/2016,36.49579918
3/28/2016,42.54100262
3/29/2016,82.24788226
3/30/2016,88.13543846
3/31/2016,69.05130604
4/1/2016,83.79190575
4/4/2016,62.44276181
4/5/2016,28.70825109
4/6/2016,62.0230714
4/7/2016,34.91485956
4/8/2016,43.20607958
4/11/2016,37.03083984
4/12/2016,65.93713219
4/13/2016,80.57789756
4/14/2016,80.63788747
4/15/2016,72.86938079
4/18/2016,85.84977765
4/19/2016,89.3156715
4/20/2016,90.38624757
4/21/2016,48.88159245
4/22/2016,48.88159245
4/25/2016,36.77664596
4/26/2016,52.09878798
4/27/2016,68.15629197
4/28/2016,21.155236
4/29/2016,13.14175177
5/2/2016,52.58794987
5/3/2016,30.01890071
5/4/2016,21.30489322
5/5/2016,20.98716982
5/6/2016,44.34194548
5/9/2016,49.4239892
5/10/2016,83.48660009
5/11/2016,47.18056121
5/12/2016,48.21972544
5/13/2016,25.57467485
5/16/2016,58.43413093
5/17/2016,35.78893574
5/18/2016,36.92827439
5/19/2016,28.08078476
5/20/2016,56.49078151
5/23/2016,50.05292784
5/24/2016,80.96439817
5/25/2016,87.24235733
5/26/2016,87.50534459
5/27/2016,91.4647068
5/31/2016,75.51344168
6/1/2016,80.88810726
6/2/2016,87.17380203
6/3/2016,58.67757682
6/6/2016,77.4538448
6/7/2016,81.36967414
6/8/2016,87.93962889
6/9/2016,71.9455639
6/10/2016,24.88574412
6/13/2016,13.8965793
6/14/2016,11.90161616
6/15/2016,10.32836583
6/16/2016,37.02447665
6/17/2016,23.7545427
6/20/2016,60.42742591
6/21/2016,70.02215779
6/22/2016,57.88941749
6/23/2016,86.29013718
6/24/2016,22.5543148
6/27/2016,14.7149851
6/28/2016,43.7296512
6/29/2016,62.24661542
6/30/2016,73.0777297
7/1/2016,74.77156329
7/5/2016,56.47858044
7/6/2016,66.61932151
7/7/2016,64.28292451
7/8/2016,84.21452228
7/11/2016,86.85869392
7/12/2016,91.35038538
7/13/2016,90.4535428
7/14/2016,93.99417917
7/15/2016,82.85457199
7/18/2016,87.35151212
7/19/2016,76.008752
7/20/2016,86.64813176
7/21/2016,53.95020008
7/22/2016,72.41836952
7/25/2016,53.01839483
7/26/2016,56.01491155
7/27/2016,45.91343715
7/28/2016,58.20152486
7/29/2016,71.7027765
8/1/2016,57.40074821
8/2/2016,17.33909428
8/3/2016,43.93883748
8/4/2016,52.33821189
8/5/2016,82.53815957
8/8/2016,77.15407245
8/9/2016,79.19024904
8/10/2016,50.90989672
8/11/2016,75.47855572
8/12/2016,66.13860883
8/15/2016,79.03937942
8/16/2016,39.03122119
8/17/2016,52.19884032
8/18/2016,65.54226903
8/19/2016,51.4687025
8/22/2016,50.95545894
8/23/2016,70.4140203
8/24/2016,27.99976643
8/25/2016,24.97665858
8/26/2016,17.31426163
8/29/2016,62.43276505
8/30/2016,48.95217335
8/31/2016,31.42445111
9/1/2016,32.012023
9/2/2016,69.95040699
9/6/2016,80.78353751
9/7/2016,79.48015051
9/8/2016,49.53441182
9/9/2016,7.166752681
9/12/2016,46.97211154
9/13/2016,28.4045495
9/14/2016,27.97791641
9/15/2016,54.98571785
9/16/2016,45.07990519
9/19/2016,45.78748965
9/20/2016,46.04795448
9/21/2016,80.24831555
9/22/2016,87.164283
9/23/2016,59.71936955
9/26/2016,35.24176692
9/27/2016,55.86439059
9/28/2016,68.11719262
9/29/2016,38.64156725
9/30/2016,60.06564513
10/3/2016,51.42082055
10/4/2016,35.30041038
10/5/2016,53.9878098
10/6/2016,56.93309563
10/7/2016,38.6305226
10/10/2016,64.52363406
10/11/2016,25.37647288
10/12/2016,31.74726262
10/13/2016,24.04841665
10/14/2016,28.1553536
10/17/2016,18.21642932
10/18/2016,58.09602835
10/19/2016,68.09680459
10/20/2016,54.42446388
10/21/2016,57.61531017
10/24/2016,78.32875447
10/25/2016,49.57520336
10/26/2016,37.30746108
10/27/2016,25.00328394
10/28/2016,16.16520662
10/31/2016,16.86522385
11/1/2016,5.760086522
11/2/2016,3.174426876
11/3/2016,2.103682289
11/4/2016,1.876264181
11/7/2016,76.87605299
11/8/2016,81.34073943
11/9/2016,88.9249985
11/10/2016,90.32775359
11/11/2016,76.8145592
11/14/2016,78.45820142
11/15/2016,89.52811708
11/16/2016,75.42264056
11/17/2016,85.064286
11/18/2016,67.64847624
11/21/2016,84.09543106
11/22/2016,86.7323342
11/23/2016,87.59328783
11/25/2016,92.5493045
11/28/2016,52.58605574
11/29/2016,62.60129314
11/30/2016,45.01976826
12/1/2016,27.38715062
12/2/2016,32.75196851
12/5/2016,71.13829247
12/6/2016,80.15110955
12/7/2016,93.249888
12/8/2016,94.31684403
12/9/2016,96.41724674
12/12/2016,87.17874017
12/13/2016,93.01224917
12/14/2016,50.28463718
12/15/2016,62.92292102
12/16/2016,53.23810964
12/19/2016,62.78358291
12/20/2016,75.89075947
12/21/2016,54.89209847
12/22/2016,43.67141486
12/23/2016,55.27545945
12/27/2016,70.66008908
12/28/2016,25.94893312
12/29/2016,25.3071335
12/30/2016,15.72975538
1/3/2017,61.41073046
1/4/2017,76.42931432
1/5/2017,70.87154418
1/6/2017,80.46179372
1/9/2017,55.21389557
1/10/2017,55.21389557
1/11/2017,72.05181377
1/12/2017,47.9617009
1/13/2017,64.29653209
1/17/2017,37.28708169
1/18/2017,55.00680104
1/19/2017,32.12925285
1/20/2017,58.01176167
1/23/2017,41.24173155
1/24/2017,71.55456056
1/25/2017,86.13325311
1/26/2017,78.75681775
1/27/2017,66.03324526
1/30/2017,33.76194666
1/31/2017,33.4168813
2/1/2017,37.71288126
2/2/2017,46.36671409
2/3/2017,83.13910095
2/6/2017,65.53629169
2/7/2017,65.80221859
2/8/2017,74.59031634
2/9/2017,90.75155648
2/10/2017,94.35505853
2/13/2017,96.87995283
2/14/2017,97.91329482
2/15/2017,98.73664583
2/16/2017,90.00451325
2/17/2017,91.97413243
2/21/2017,96.21155088
2/22/2017,85.99603696
2/23/2017,87.51148505
2/24/2017,90.42564304
2/27/2017,93.31227943
2/28/2017,52.35510432
3/1/2017,89.18450167
3/2/2017,58.33042662
3/3/2017,60.37309228
3/6/2017,44.78520293
3/7/2017,32.28233745
3/8/2017,25.63063464
3/9/2017,38.57503044
3/10/2017,64.33529206
3/13/2017,67.3085001
3/14/2017,34.54705984
3/15/2017,75.2515
3/16/2017,61.99288769
3/17/2017,50.1766127
3/20/2017,42.58475918
3/21/2017,11.65578821
3/22/2017,26.20175415
3/23/2017,23.55724134
3/24/2017,21.35870335
3/27/2017,17.83346833
3/28/2017,70.15973476
3/29/2017,73.44241341
3/30/2017,83.00433171
3/31/2017,59.45695403
4/3/2017,45.13843961
4/4/2017,51.54252712
4/5/2017,28.36491062
4/6/2017,56.21294322
4/7/2017,46.37811446
4/10/2017,53.49677171
4/11/2017,38.25930562
4/12/2017,14.87734177
4/13/2017,6.323241463
4/17/2017,56.80854689
4/18/2017,44.5657763
4/19/2017,37.18302089
4/20/2017,70.0594793
4/21/2017,53.48470349
4/24/2017,79.05408717
4/25/2017,85.46467429
4/26/2017,81.40231161
4/27/2017,83.0167798
4/28/2017,62.02045665
5/1/2017,73.58371618
5/2/2017,75.27765077
5/3/2017,57.46871657
5/4/2017,68.32202261
5/5/2017,86.13674289
5/8/2017,83.15174366
5/9/2017,64.66599007
5/10/2017,78.60860885
5/11/2017,46.94391865
5/12/2017,31.43796536
5/15/2017,73.98099645
5/16/2017,64.04568099
5/17/2017,13.06905704
5/18/2017,31.34759779
5/19/2017,54.57317187
5/22/2017,67.52252159
5/23/2017,72.64586598
5/24/2017,78.11696021
5/25/2017,86.45925243
5/26/2017,84.36184048
5/30/2017,73.17802242
5/31/2017,69.24402828
6/1/2017,91.41041219
6/2/2017,94.10088422
6/5/2017,85.20534317
6/6/2017,52.77444328
6/7/2017,64.47545865
6/8/2017,67.67848906
6/9/2017,47.7610465
6/12/2017,45.07226398
6/13/2017,81.75025637
6/14/2017,64.83412758
6/15/2017,44.0865589
6/16/2017,46.97051979
6/19/2017,86.57258934
6/20/2017,45.20760052
6/21/2017,44.05902136
6/22/2017,41.18191117
6/23/2017,53.25248854
6/26/2017,60.03924102
6/27/2017,16.37070074
6/28/2017,62.02689568
6/29/2017,34.24393693
6/30/2017,42.38402687
7/3/2017,50.72124356
7/5/2017,61.9898917
7/6/2017,26.26951636
7/7/2017,54.12992908
7/10/2017,58.08897317
7/11/2017,53.31096107
7/12/2017,79.22718071
7/13/2017,82.50818617
7/14/2017,89.45480179
7/17/2017,88.0740932
7/18/2017,89.16141528
7/19/2017,95.48246629
7/20/2017,95.78723816
7/21/2017,79.66298914
7/24/2017,74.53041459
7/25/2017,87.0476248
7/26/2017,87.20474893
7/27/2017,61.46669813
7/28/2017,39.44613379
7/31/2017,31.32134926
8/1/2017,68.97755363
8/2/2017,73.69739857
8/3/2017,38.52742671
8/4/2017,63.21465757
8/7/2017,77.233045
8/8/2017,43.93087299
8/9/2017,43.46876991
8/10/2017,6.695439367
8/11/2017,17.49504473
8/14/2017,61.92827102
8/15/2017,61.31455841
8/16/2017,68.11224939
8/17/2017,20.2718886
8/18/2017,18.36245682
8/21/2017,23.74907641
8/22/2017,67.17786595
8/23/2017,51.83517393
8/24/2017,42.42184124
8/25/2017,54.74844899
8/28/2017,55.00222927
8/29/2017,63.57343396
8/30/2017,83.31825755
8/31/2017,91.81221775
9/1/2017,93.06481943
9/5/2017,42.94496864
9/6/2017,58.69218408
9/7/2017,57.83744713
9/8/2017,47.74952184
9/11/2017,84.50813713
9/12/2017,88.4132874
9/13/2017,89.00709821
9/14/2017,84.66687576
9/15/2017,88.27532065
9/18/2017,92.47659558
9/19/2017,93.9982273
9/20/2017,94.58902261
9/21/2017,45.05285613
9/22/2017,48.0952012
9/25/2017,26.03542464
9/26/2017,38.48360888
9/27/2017,76.63200158
9/28/2017,81.85256325
9/29/2017,90.84860542
10/2/2017,95.23619036
10/3/2017,96.48759672
10/4/2017,97.11841382
10/5/2017,98.77220827
10/6/2017,84.67812627
10/9/2017,64.64165144
10/10/2017,77.42397052
10/11/2017,82.94561698
10/12/2017,61.50891689
10/13/2017,70.7569385
10/16/2017,79.04147389
10/17/2017,82.89048291
10/18/2017,87.62543767
10/19/2017,88.91400758
10/20/2017,97.1899539
10/23/2017,52.58273422
10/24/2017,63.79822335
10/25/2017,31.87817799
10/26/2017,42.99468238
10/27/2017,77.6474349
10/30/2017,54.72637673
10/31/2017,61.77819293
11/1/2017,68.11094023
11/2/2017,70.28373415
11/3/2017,84.18297567
11/6/2017,88.07421736
11/7/2017,75.53005517
11/8/2017,83.92448039
11/9/2017,39.97696451
11/10/2017,37.47106552
11/13/2017,51.2235263
11/14/2017,28.07111619
11/15/2017,11.42124909
11/16/2017,64.61816496
11/17/2017,49.17433946
11/20/2017,57.91004717
11/21/2017,78.85178053
11/22/2017,71.5821223
11/24/2017,79.11671257
11/27/2017,72.84048883
11/28/2017,92.0509499
11/29/2017,86.48870433
11/30/2017,94.13251994
12/1/2017,78.25261433
12/4/2017,68.21084293
12/5/2017,43.40573947
12/6/2017,44.98490424
12/7/2017,67.54123663
12/8/2017,84.29660996
12/11/2017,89.01990562
12/12/2017,91.32048453
12/13/2017,89.52592519
12/14/2017,43.21048315
12/15/2017,77.94557964
12/18/2017,87.06070374
12/19/2017,63.18626441
12/20/2017,59.84038291
12/21/2017,69.39107505
12/22/2017,66.37789292
12/26/2017,51.1451809
12/27/2017,57.13998173
12/28/2017,75.90095588
12/29/2017,34.40999036
1/2/2018,74.28460561
1/3/2018,85.80551894
1/4/2018,90.21496587
1/5/2018,94.37599646
1/8/2018,95.21851744
1/9/2018,96.2604593
1/10/2018,78.80875726
1/11/2018,90.7659541
1/12/2018,94.75865012
1/16/2018,70.59419738
1/17/2018,85.74588586
1/18/2018,75.37490601
1/19/2018,83.47601558
1/22/2018,91.2381681
1/23/2018,92.60873329
1/24/2018,88.78938529
1/25/2018,89.4981349
1/26/2018,97.07634554
1/29/2018,59.6653639
1/30/2018,31.59602209
1/31/2018,33.834751
2/1/2018,30.42110208
2/2/2018,7.802618057
2/5/2018,2.520290757
2/6/2018,33.15894206
2/7/2018,29.28275346
2/8/2018,13.27526472
2/9/2018,34.10310789
2/12/2018,51.45522757
2/13/2018,54.54142821
2/14/2018,70.06729012
2/15/2018,79.92307277
2/16/2018,80.15103054
2/20/2018,58.75828025
2/21/2018,44.64605692
2/22/2018,49.37475245
2/23/2018,80.36116199
2/26/2018,88.30696289
2/27/2018,53.19163563
2/28/2018,35.99222992
3/1/2018,21.30795819
3/2/2018,35.16890492
3/5/2018,59.36512494
3/6/2018,63.85457688
3/7/2018,62.35694391
3/8/2018,74.29449375
3/9/2018,90.54592647
3/12/2018,84.6553067
3/13/2018,56.36661288
3/14/2018,40.39386774
3/15/2018,37.06550076
3/16/2018,43.95231337
3/19/2018,14.41005034
3/20/2018,23.92110745
3/21/2018,20.12846111
3/22/2018,4.91953763
3/23/2018,2.532889254
3/26/2018,49.08095748
3/27/2018,33.6720236
3/28/2018,31.1660587
3/29/2018,53.53159909
4/2/2018,29.19120845
4/3/2018,49.28663178
4/4/2018,62.70822937
4/5/2018,71.22461483
4/6/2018,36.06371929
4/9/2018,44.88750149
4/10/2018,67.02187525
4/11/2018,55.76907436
4/12/2018,68.25168651
